mat1,mat2
85161.3333333333,96
85161.6666666667,96
85162,96
85162.3333333333,96
85162.6666666667,96
85163,96
85163.3333333333,95
85163.6666666667,95
85164,95
85164.3333333333,95
85164.6666666667,95
85165,95
85165.3333333333,95
85165.6666666667,95
85166,95
85166.3333333333,95
85166.6666666667,95
85167,95
85167.3333333333,95
85167.6666666667,95
85168,95
85168.3333333333,95
85168.6666666667,96
85169,96
85169.3333333333,96
85169.6666666667,96
85170,96
85170.3333333333,96
85170.6666666667,96
85171,96
85171.3333333333,96
85171.6666666667,96
85172,96
85172.3333333333,96
85172.6666666667,96
85173,96
85173.3333333333,96
85173.6666666667,96
85174,96
85174.3333333333,96
85174.6666666667,96
85175,96
85175.3333333333,96
85175.6666666667,96
85176,96
85176.3333333333,96
85176.6666666667,96
85177,96
85177.3333333333,96
85177.6666666667,96
85178,96
85178.3333333333,96
85178.6666666667,96
85179,96
85179.3333333333,96
85179.6666666667,96
85180,96
85180.3333333333,96
85180.6666666667,96
85181,96
85181.3333333333,96
85181.6666666667,96
85182,96
85182.3333333333,96
85182.6666666667,96
85183,96
85183.3333333333,96
85183.6666666667,96
85184,96
85184.3333333333,96
85184.6666666667,96
85185,96
85185.3333333333,96
85185.6666666667,96
85186,0
85186.3333333333,0
85186.6666666667,0
85187,0
85187.3333333333,0
85187.6666666667,0
85188,0
85188.3333333333,0
85188.6666666667,0
85189,0
85189.3333333333,0
85189.6666666667,0
85190,0
85190.3333333333,0
85190.6666666667,0
85191,0
85191.3333333333,0
85191.6666666667,0
85192,0
85192.3333333333,0
85192.6666666667,0
85193,0
85193.3333333333,96
85193.6666666667,96
85194,96
85194.3333333333,96
85194.6666666667,96
85195,96
85195.3333333333,96
85195.6666666667,96
85196,96
85196.3333333333,96
85196.6666666667,96
85197,96
85197.3333333333,96
85197.6666666667,96
85198,96
85198.3333333333,96
85198.6666666667,96
85199,96
85199.3333333333,96
85199.6666666667,96
85200,96
85200.3333333333,96
85200.6666666667,96
85201,96
85201.3333333333,96
85201.6666666667,96
85202,96
85202.3333333333,96
85202.6666666667,96
85203,96
85203.3333333333,96
85203.6666666667,96
85204,96
85204.3333333333,96
85204.6666666667,96
85205,96
85205.3333333333,96
85205.6666666667,96
85206,96
85206.3333333333,96
85206.6666666667,96
85207,96
85207.3333333333,96
85207.6666666667,96
85208,96
85208.3333333333,96
85208.6666666667,96
85209,96
85209.3333333333,96
85209.6666666667,96
85210,96
85210.3333333333,96
85210.6666666667,96
85211,95
85211.3333333333,95
85211.6666666667,95
85212,95
85212.3333333333,95
85212.6666666667,95
85213,95
85213.3333333333,95
85213.6666666667,95
85214,95
85214.3333333333,95
85214.6666666667,95
85215,95
85215.3333333333,95
85215.6666666667,95
85216,95
85216.3333333333,95
85216.6666666667,95
85217,95
85217.3333333333,95
85217.6666666667,95
85218,95
85218.3333333333,95
85218.6666666667,95
85219,95
85219.3333333333,95
85219.6666666667,95
85220,95
85220.3333333333,95
85220.6666666667,95
85221,95
85221.3333333333,95
85221.6666666667,95
85222,95
85222.3333333333,95
85222.6666666667,95
85223,95
85223.3333333333,95
85223.6666666667,95
85224,95
85224.3333333333,95
85224.6666666667,95
85225,95
85225.3333333333,95
85225.6666666667,95
85226,95
85226.3333333333,95
85226.6666666667,95
85227,95
85227.3333333333,95
85227.6666666667,95
85228,96
85228.3333333333,96
85228.6666666667,96
85229,96
85229.3333333333,96
85229.6666666667,96
85230,96
85230.3333333333,96
85230.6666666667,96
85231,96
85231.3333333333,96
85231.6666666667,96
85232,96
85232.3333333333,96
85232.6666666667,96
85233,96
85233.3333333333,96
85233.6666666667,96
85234,96
85234.3333333333,96
85234.6666666667,96
85235,96
85235.3333333333,96
85235.6666666667,96
85236,95
85236.3333333333,95
85236.6666666667,95
85237,95
85237.3333333333,95
85237.6666666667,95
85238,95
85238.3333333333,95
85238.6666666667,95
85239,95
85239.3333333333,95
85239.6666666667,95
85240,95
85240.3333333333,95
85240.6666666667,95
85241,95
85241.3333333333,95
85241.6666666667,95
85242,95
85242.3333333333,95
85242.6666666667,95
85243,95
85243.3333333333,95
85243.6666666667,95
85244,95
85244.3333333333,95
85244.6666666667,95
85245,95
85245.3333333333,95
85245.6666666667,95
85246,95
85246.3333333333,95
85246.6666666667,95
85247,95
85247.3333333333,95
85247.6666666667,95
85248,95
85248.3333333333,95
85248.6666666667,95
85249,95
85249.3333333333,95
85249.6666666667,95
85250,95
85250.3333333333,95
85250.6666666667,95
85251,95
85251.3333333333,95
85251.6666666667,95
85252,95
85252.3333333333,95
85252.6666666667,96
85253,96
85253.3333333333,96
85253.6666666667,96
85254,96
85254.3333333333,96
85254.6666666667,96
85255,96
85255.3333333333,96
85255.6666666667,96
85256,96
85256.3333333333,96
85256.6666666667,96
85257,96
85257.3333333333,96
85257.6666666667,96
85258,96
85258.3333333333,96
85258.6666666667,96
85259,96
85259.3333333333,96
85259.6666666667,96
85260,96
85260.3333333333,96
85260.6666666667,96
85261,96
85261.3333333333,96
85261.6666666667,96
85262,96
85262.3333333333,96
85262.6666666667,96
85263,96
85263.3333333333,96
85263.6666666667,96
85264,96
85264.3333333333,96
85264.6666666667,96
85265,96
85265.3333333333,96
85265.6666666667,96
85266,96
85266.3333333333,96
85266.6666666667,96
85267,96
85267.3333333333,96
85267.6666666667,96
85268,96
85268.3333333333,96
85268.6666666667,96
85269,96
85269.3333333333,96
85269.6666666667,96
85270,96
85270.3333333333,96
85270.6666666667,96
85271,96
85271.3333333333,96
85271.6666666667,96
85272,96
85272.3333333333,96
85272.6666666667,96
85273,96
85273.3333333333,96
85273.6666666667,97
85274,97
85274.3333333333,97
85274.6666666667,96
85275,96
85275.3333333333,96
85275.6666666667,96
85276,96
85276.3333333333,96
85276.6666666667,96
85277,96
85277.3333333333,96
85277.6666666667,96
85278,96
85278.3333333333,96
85278.6666666667,96
85279,96
85279.3333333333,96
85279.6666666667,96
85280,96
85280.3333333333,96
85280.6666666667,96
85281,96
85281.3333333333,95
85281.6666666667,95
85282,95
85282.3333333333,95
85282.6666666667,95
85283,95
85283.3333333333,95
85283.6666666667,95
85284,95
85284.3333333333,95
85284.6666666667,95
85285,95
85285.3333333333,95
85285.6666666667,95
85286,95
85286.3333333333,95
85286.6666666667,95
85287,95
85287.3333333333,95
85287.6666666667,95
85288,95
85288.3333333333,95
85288.6666666667,95
85289,95
85289.3333333333,95
85289.6666666667,95
85290,95
85290.3333333333,95
85290.6666666667,95
85291,95
85291.3333333333,95
85291.6666666667,95
85292,95
85292.3333333333,95
85292.6666666667,95
85293,95
85293.3333333333,95
85293.6666666667,95
85294,96
85294.3333333333,96
85294.6666666667,96
85295,96
85295.3333333333,96
85295.6666666667,96
85296,96
85296.3333333333,96
85296.6666666667,96
85297,96
85297.3333333333,96
85297.6666666667,96
85298,96
85298.3333333333,96
85298.6666666667,96
85299,96
85299.3333333333,96
85299.6666666667,96
85300,96
85300.3333333333,96
85300.6666666667,96
85301,96
85301.3333333333,96
85301.6666666667,96
85302,96
85302.3333333333,96
85302.6666666667,96
85303,96
85303.3333333333,96
85303.6666666667,96
85304,96
85304.3333333333,96
85304.6666666667,96
85305,96
85305.3333333333,96
85305.6666666667,96
85306,96
85306.3333333333,96
85306.6666666667,96
85307,96
85307.3333333333,96
85307.6666666667,96
85308,96
85308.3333333333,96
85308.6666666667,96
85309,96
85309.3333333333,96
85309.6666666667,96
85310,96
85310.3333333333,96
85310.6666666667,96
85311,97
85311.3333333333,97
85311.6666666667,97
85312,98
85312.3333333333,98
85312.6666666667,98
85313,98
85313.3333333333,98
85313.6666666667,98
85314,97
85314.3333333333,97
85314.6666666667,97
85315,97
85315.3333333333,97
85315.6666666667,97
85316,97
85316.3333333333,97
85316.6666666667,97
85317,97
85317.3333333333,97
85317.6666666667,97
85318,97
85318.3333333333,97
85318.6666666667,97
85319,97
85319.3333333333,97
85319.6666666667,97
85320,97
85320.3333333333,97
85320.6666666667,97
85321,97
85321.3333333333,97
85321.6666666667,97
85322,97
85322.3333333333,97
85322.6666666667,97
85323,96
85323.3333333333,96
85323.6666666667,96
85324,97
85324.3333333333,97
85324.6666666667,97
85325,97
85325.3333333333,97
85325.6666666667,96
85326,96
85326.3333333333,96
85326.6666666667,96
85327,96
85327.3333333333,96
85327.6666666667,96
85328,96
85328.3333333333,96
85328.6666666667,96
85329,96
85329.3333333333,96
85329.6666666667,96
85330,96
85330.3333333333,96
85330.6666666667,96
85331,96
85331.3333333333,96
85331.6666666667,96
85332,96
85332.3333333333,96
85332.6666666667,96
85333,96
85333.3333333333,96
85333.6666666667,96
85334,96
85334.3333333333,96
85334.6666666667,96
85335,96
85335.3333333333,96
85335.6666666667,96
85336,96
85336.3333333333,96
85336.6666666667,96
85337,96
85337.3333333333,96
85337.6666666667,96
85338,96
85338.3333333333,96
85338.6666666667,96
85339,96
85339.3333333333,96
85339.6666666667,96
85340,96
85340.3333333333,96
85340.6666666667,96
85341,96
85341.3333333333,96
85341.6666666667,96
85342,96
85342.3333333333,96
85342.6666666667,96
85343,97
85343.3333333333,97
85343.6666666667,97
85344,96
85344.3333333333,96
85344.6666666667,96
85345,96
85345.3333333333,96
85345.6666666667,97
85346,97
85346.3333333333,97
85346.6666666667,97
85347,97
85347.3333333333,97
85347.6666666667,97
85348,97
85348.3333333333,97
85348.6666666667,97
85349,97
85349.3333333333,97
85349.6666666667,97
85350,97
85350.3333333333,97
85350.6666666667,97
85351,97
85351.3333333333,97
85351.6666666667,97
85352,97
85352.3333333333,97
85352.6666666667,97
85353,97
85353.3333333333,97
85353.6666666667,97
85354,97
85354.3333333333,97
85354.6666666667,97
85355,97
85355.3333333333,97
85355.6666666667,97
85356,97
85356.3333333333,97
85356.6666666667,97
85357,97
85357.3333333333,97
85357.6666666667,97
85358,97
85358.3333333333,97
85358.6666666667,97
85359,97
85359.3333333333,97
85359.6666666667,97
85360,97
85360.3333333333,97
85360.6666666667,97
85361,97
85361.3333333333,97
85361.6666666667,97
85362,97
85362.3333333333,97
85362.6666666667,97
85363,97
85363.3333333333,97
85363.6666666667,97
85364,97
85364.3333333333,97
85364.6666666667,97
85365,97
85365.3333333333,97
85365.6666666667,97
85366,97
85366.3333333333,97
85366.6666666667,97
85367,97
85367.3333333333,97
85367.6666666667,97
85368,97
85368.3333333333,97
85368.6666666667,97
85369,97
85369.3333333333,96
85369.6666666667,96
85370,96
85370.3333333333,96
85370.6666666667,96
85371,96
85371.3333333333,96
85371.6666666667,96
85372,96
85372.3333333333,96
85372.6666666667,96
85373,96
85373.3333333333,96
85373.6666666667,95
85374,95
85374.3333333333,95
85374.6666666667,95
85375,95
85375.3333333333,96
85375.6666666667,96
85376,96
85376.3333333333,96
85376.6666666667,96
85377,96
85377.3333333333,96
85377.6666666667,96
85378,96
85378.3333333333,96
85378.6666666667,96
85379,96
85379.3333333333,96
85379.6666666667,96
85380,96
85380.3333333333,96
85380.6666666667,96
85381,96
85381.3333333333,96
85381.6666666667,96
85382,96
85382.3333333333,96
85382.6666666667,96
85383,96
85383.3333333333,96
85383.6666666667,96
85384,96
85384.3333333333,96
85384.6666666667,96
85385,96
85385.3333333333,96
85385.6666666667,96
85386,96
85386.3333333333,96
85386.6666666667,96
85387,96
85387.3333333333,96
85387.6666666667,0
85388,0
85388.3333333333,0
85388.6666666667,0
85389,0
85389.3333333333,0
85389.6666666667,0
85390,0
85390.3333333333,0
85390.6666666667,0
85391,0
85391.3333333333,0
85391.6666666667,0
85392,0
85392.3333333333,0
85392.6666666667,0
85393,0
85393.3333333333,0
85393.6666666667,0
85394,0
85394.3333333333,0
85394.6666666667,0
85395,0
85395.3333333333,0
85395.6666666667,0
85396,0
85396.3333333333,0
85396.6666666667,0
85397,0
85397.3333333333,0
85397.6666666667,0
85398,0
85398.3333333333,0
85398.6666666667,96
85399,96
85399.3333333333,96
85399.6666666667,96
85400,96
85400.3333333333,96
85400.6666666667,96
85401,96
85401.3333333333,96
85401.6666666667,96
85402,96
85402.3333333333,96
85402.6666666667,96
85403,96
85403.3333333333,96
85403.6666666667,96
85404,96
85404.3333333333,96
85404.6666666667,96
85405,96
85405.3333333333,96
85405.6666666667,96
85406,96
85406.3333333333,96
85406.6666666667,96
85407,96
85407.3333333333,96
85407.6666666667,96
85408,96
85408.3333333333,96
85408.6666666667,96
85409,96
85409.3333333333,96
85409.6666666667,96
85410,96
85410.3333333333,96
85410.6666666667,96
85411,96
85411.3333333333,96
85411.6666666667,96
85412,96
85412.3333333333,96
85412.6666666667,96
85413,96
85413.3333333333,96
85413.6666666667,96
85414,96
85414.3333333333,96
85414.6666666667,96
85415,96
85415.3333333333,96
85415.6666666667,96
85416,96
85416.3333333333,96
85416.6666666667,96
85417,96
85417.3333333333,96
85417.6666666667,0
85418,0
85418.3333333333,0
85418.6666666667,0
85419,0
85419.3333333333,0
85419.6666666667,0
85420,96
85420.3333333333,96
85420.6666666667,96
85421,96
85421.3333333333,96
85421.6666666667,96
85422,96
85422.3333333333,96
85422.6666666667,96
85423,96
85423.3333333333,96
85423.6666666667,96
85424,96
85424.3333333333,96
85424.6666666667,96
85425,96
85425.3333333333,96
85425.6666666667,96
85426,96
85426.3333333333,96
85426.6666666667,96
85427,96
85427.3333333333,96
85427.6666666667,96
85428,96
85428.3333333333,96
85428.6666666667,96
85429,96
85429.3333333333,96
85429.6666666667,96
85430,96
85430.3333333333,96
85430.6666666667,96
85431,96
85431.3333333333,96
85431.6666666667,96
85432,96
85432.3333333333,96
85432.6666666667,96
85433,96
85433.3333333333,96
85433.6666666667,96
85434,96
85434.3333333333,96
85434.6666666667,96
85435,96
85435.3333333333,96
85435.6666666667,96
85436,96
85436.3333333333,96
85436.6666666667,96
85437,96
85437.3333333333,97
85437.6666666667,97
85438,97
85438.3333333333,97
85438.6666666667,97
85439,97
85439.3333333333,97
85439.6666666667,97
85440,97
85440.3333333333,97
85440.6666666667,97
85441,97
85441.3333333333,97
85441.6666666667,97
85442,97
85442.3333333333,97
85442.6666666667,97
85443,97
85443.3333333333,97
85443.6666666667,97
85444,97
85444.3333333333,97
85444.6666666667,97
85445,97
85445.3333333333,97
85445.6666666667,96
85446,96
85446.3333333333,96
85446.6666666667,96
85447,96
85447.3333333333,96
85447.6666666667,96
85448,96
85448.3333333333,96
85448.6666666667,96
85449,96
85449.3333333333,96
85449.6666666667,96
85450,96
85450.3333333333,96
85450.6666666667,96
85451,96
85451.3333333333,96
85451.6666666667,96
85452,96
85452.3333333333,96
85452.6666666667,96
85453,96
85453.3333333333,96
85453.6666666667,96
85454,96
85454.3333333333,96
85454.6666666667,96
85455,96
85455.3333333333,96
85455.6666666667,96
85456,96
85456.3333333333,96
85456.6666666667,96
85457,96
85457.3333333333,96
85457.6666666667,96
85458,96
85458.3333333333,95
85458.6666666667,95
85459,95
85459.3333333333,95
85459.6666666667,95
85460,95
85460.3333333333,95
85460.6666666667,95
85461,95
85461.3333333333,95
85461.6666666667,95
85462,95
85462.3333333333,95
85462.6666666667,95
85463,95
85463.3333333333,95
85463.6666666667,95
85464,95
85464.3333333333,95
85464.6666666667,95
85465,95
85465.3333333333,95
85465.6666666667,95
85466,95
85466.3333333333,95
85466.6666666667,95
85467,95
85467.3333333333,95
85467.6666666667,95
85468,95
85468.3333333333,95
85468.6666666667,95
85469,95
85469.3333333333,95
85469.6666666667,95
85470,95
85470.3333333333,96
85470.6666666667,96
85471,96
85471.3333333333,96
85471.6666666667,96
85472,96
85472.3333333333,96
85472.6666666667,96
85473,96
85473.3333333333,96
85473.6666666667,96
85474,96
85474.3333333333,96
85474.6666666667,96
85475,96
85475.3333333333,96
85475.6666666667,96
85476,96
85476.3333333333,96
85476.6666666667,96
85477,96
85477.3333333333,96
85477.6666666667,96
85478,96
85478.3333333333,96
85478.6666666667,96
85479,96
85479.3333333333,96
85479.6666666667,96
85480,96
85480.3333333333,96
85480.6666666667,96
85481,96
85481.3333333333,96
85481.6666666667,96
85482,96
85482.3333333333,96
85482.6666666667,96
85483,96
85483.3333333333,96
85483.6666666667,96
85484,96
85484.3333333333,96
85484.6666666667,96
85485,96
85485.3333333333,96
85485.6666666667,96
85486,96
85486.3333333333,96
85486.6666666667,96
85487,96
85487.3333333333,96
85487.6666666667,96
85488,96
85488.3333333333,96
85488.6666666667,96
85489,96
85489.3333333333,96
85489.6666666667,96
85490,96
85490.3333333333,96
85490.6666666667,96
85491,96
85491.3333333333,96
85491.6666666667,96
85492,96
85492.3333333333,96
85492.6666666667,96
85493,96
85493.3333333333,96
85493.6666666667,96
85494,96
85494.3333333333,96
85494.6666666667,96
85495,96
85495.3333333333,97
85495.6666666667,97
85496,97
85496.3333333333,97
85496.6666666667,97
85497,98
85497.3333333333,98
85497.6666666667,97
85498,97
85498.3333333333,97
85498.6666666667,97
85499,97
85499.3333333333,97
85499.6666666667,97
85500,97
85500.3333333333,97
85500.6666666667,97
85501,97
85501.3333333333,97
85501.6666666667,97
85502,97
85502.3333333333,97
85502.6666666667,97
85503,97
85503.3333333333,97
85503.6666666667,97
85504,97
85504.3333333333,97
85504.6666666667,97
85505,97
85505.3333333333,97
85505.6666666667,97
85506,97
85506.3333333333,97
85506.6666666667,97
85507,97
85507.3333333333,97
85507.6666666667,97
85508,97
85508.3333333333,97
85508.6666666667,97
85509,97
85509.3333333333,97
85509.6666666667,97
85510,97
85510.3333333333,97
85510.6666666667,97
85511,97
85511.3333333333,97
85511.6666666667,97
85512,97
85512.3333333333,97
85512.6666666667,97
85513,97
85513.3333333333,97
85513.6666666667,97
85514,97
85514.3333333333,97
85514.6666666667,97
85515,97
85515.3333333333,97
85515.6666666667,97
85516,97
85516.3333333333,96
85516.6666666667,96
85517,96
85517.3333333333,96
85517.6666666667,96
85518,96
85518.3333333333,96
85518.6666666667,96
85519,96
85519.3333333333,96
85519.6666666667,96
85520,96
85520.3333333333,96
85520.6666666667,96
85521,96
85521.3333333333,96
85521.6666666667,96
85522,96
85522.3333333333,96
85522.6666666667,96
85523,96
85523.3333333333,96
85523.6666666667,96
85524,96
85524.3333333333,96
85524.6666666667,96
85525,96
85525.3333333333,96
85525.6666666667,96
85526,96
85526.3333333333,96
85526.6666666667,96
85527,96
85527.3333333333,96
85527.6666666667,96
85528,96
85528.3333333333,97
85528.6666666667,97
85529,97
85529.3333333333,97
85529.6666666667,97
85530,97
85530.3333333333,97
85530.6666666667,97
85531,97
85531.3333333333,97
85531.6666666667,97
85532,97
85532.3333333333,97
85532.6666666667,97
85533,97
85533.3333333333,97
85533.6666666667,97
85534,97
85534.3333333333,97
85534.6666666667,97
85535,97
85535.3333333333,97
85535.6666666667,97
85536,97
85536.3333333333,97
85536.6666666667,97
85537,97
85537.3333333333,97
85537.6666666667,97
85538,97
85538.3333333333,97
85538.6666666667,97
85539,97
85539.3333333333,97
85539.6666666667,97
85540,97
85540.3333333333,97
85540.6666666667,97
85541,97
85541.3333333333,97
85541.6666666667,97
85542,97
85542.3333333333,97
85542.6666666667,97
85543,97
85543.3333333333,97
85543.6666666667,97
85544,97
85544.3333333333,97
85544.6666666667,97
85545,97
85545.3333333333,96
85545.6666666667,96
85546,96
85546.3333333333,96
85546.6666666667,96
85547,96
85547.3333333333,96
